route_id,supplier_id,supplier_name,supplier_city,facility_id,facility_name,facility_city,straight_line_km,road_distance_km,estimated_travel_hrs,primary_highway,route_type,flood_risk_score,congestion_risk_score,disruption_probability,is_primary_route,is_emergency_route,is_active
4ec70452-ae38-4742-8c4f-d28058368b21,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,249.6,297.9,5.13,NH-48 (Bengaluru-Davanagere),express_highway,0.11,0.53,0.336,True,False,True
cb281ac3-5ce9-480d-b490-f0288b2c759f,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,241.5,305.9,5.04,NH-48 (Bengaluru-Davanagere),express_highway,0.32,0.68,0.465,True,False,True
313e7947-7d9f-45b7-b4c6-31627782ca75,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,244.6,298.9,4.0,NH-48 (Bengaluru-Davanagere),express_highway,0.34,0.73,0.488,True,False,True
43c6806a-614f-4a2e-b65b-c08233cb3d4b,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,250.6,318.3,4.38,NH-48 (Bengaluru-Davanagere),express_highway,0.07,0.67,0.362,True,False,True
6f50f0f3-f87f-469b-ad25-3d56dd0caa7c,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,247.2,309.2,5.55,NH-48 (Bengaluru-Davanagere),express_highway,0.08,0.51,0.318,True,False,True
59816eec-0253-47b5-9b04-044a590e6865,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,250.2,302.4,5.39,NH-48 (Bengaluru-Davanagere),express_highway,0.18,0.74,0.427,True,False,True
6deaea19-6a7b-4c29-8e87-2de8b6df0662,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,244.5,311.2,4.54,NH-48 (Bengaluru-Davanagere),express_highway,0.06,0.75,0.382,True,False,True
045219ed-22b2-456a-857c-0a3724329ba9,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,251.0,295.9,4.85,NH-48 (Bengaluru-Davanagere),express_highway,0.21,0.78,0.451,True,False,True
6ed6eb38-b784-4dcb-96ff-d1771df14d05,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,243.8,318.6,4.58,NH-48 (Bengaluru-Davanagere),express_highway,0.21,0.7,0.427,True,False,True
b8ad030e-76ed-4d9c-8111-3a16565be161,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,e75c24ce-ea39-4952-8e06-5f2f0f0b6f04,District Hospital Hubballi,Hubballi,132.8,159.8,2.14,NH-48 (Hubballi-Davanagere),express_highway,0.34,0.2,0.329,True,False,True
4b40a848-68ca-4a27-9ba9-5398b74d8a19,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,77292609-8620-483b-a2b9-e7a1c72fd793,District Hospital Mangaluru,Mangaluru,208.5,299.1,7.55,SH/District Road (Davanagere–Mangaluru),state_highway,0.2,0.17,0.264,True,False,True
0dbeec5a-e424-405a-b5c9-64ce3dd3878d,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,247.8,317.1,5.61,NH-48 (Bengaluru-Davanagere),express_highway,0.08,0.58,0.339,True,False,True
c250097a-2c32-4154-9e03-68dc34785e1c,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,245.7,298.5,4.63,NH-48 (Bengaluru-Davanagere),express_highway,0.25,0.74,0.455,True,False,True
cea8908f-ca40-4978-9734-903efd9333c9,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,252.3,305.7,4.39,NH-48 (Bengaluru-Davanagere),express_highway,0.14,0.69,0.396,True,False,True
c6b4e468-3d5c-4f69-ae23-5c226deca405,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,244.4,303.1,4.12,NH-48 (Bengaluru-Davanagere),express_highway,0.34,0.73,0.488,True,False,True
efc0366a-64c9-48ca-9241-8d4dcf45764e,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,2c10669e-877f-49df-988b-6f88cea0c8db,SDM College of Medical Sciences,Dharwad,146.4,244.5,6.48,SH/District Road (Davanagere–Dharwad),state_highway,0.25,0.16,0.281,True,False,True
15146eba-3b5e-46c0-8005-8692b482966b,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,249.0,300.1,4.58,NH-48 (Bengaluru-Davanagere),express_highway,0.27,0.72,0.457,True,False,True
e3e24ee3-5f33-4e04-9038-1fef5293568b,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,70.2,84.0,1.28,SH-57 (Davanagere-Shivamogga),express_highway,0.77,0.39,0.558,True,False,True
d6262e82-77f1-4d76-b5e4-f4d5c7f14617,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,6.4,8.7,0.21,SH/District Road (Davanagere–Davanagere),intra_city,0.15,0.19,0.25,True,False,True
87141c6b-fe9d-41cb-a788-de687d6f5598,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,181.7,297.2,8.28,SH/District Road (Davanagere–Tumakuru),state_highway,0.16,0.31,0.29,True,False,True
63e1b7e2-5f26-48ba-a47d-d3828026e97e,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,248.1,305.5,5.28,NH-48 (Bengaluru-Davanagere),express_highway,0.23,0.66,0.423,True,False,True
a56965f0-41da-4083-9f11-fd5a6358f0af,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,0147e730-a075-4a8a-bd7b-b1b7e82da23d,District Hospital Ballari,Ballari,126.3,204.1,4.43,SH/District Road (Davanagere–Ballari),state_highway,0.26,0.24,0.309,True,False,True
6a7d0846-f17e-49a3-b1a6-9731aaf0693c,412d897a-38e8-41bd-99dd-f834e5d4c51b,Haveri Medicals,Davanagere,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,169.7,241.7,6.73,SH/District Road (Davanagere–Hassan),state_highway,0.3,0.34,0.355,True,False,True
4c4848a0-c4ed-43f8-82a1-d43456b754d1,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,fc379ba5-711c-44fd-8fd8-92740cbf1b1c,Apollo Hospitals Bangalore,Bengaluru,85.7,108.1,1.76,NH-275 (Bengaluru-Mandya),express_highway,0.31,0.29,0.264,True,True,True
030cec1d-0884-438b-a67b-f3e157551155,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,7aff3511-d078-448e-a99d-90bfc23f7d81,Manipal Hospitals Bangalore,Bengaluru,82.4,106.7,1.57,NH-275 (Bengaluru-Mandya),express_highway,0.27,0.14,0.203,True,True,True
1f9669ee-8d22-4cba-80e1-e8ba2b525088,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,6ebb1cd6-4336-4042-a427-21e6d887b651,Sakra World Hospital,Bengaluru,85.2,113.7,1.87,NH-275 (Bengaluru-Mandya),express_highway,0.3,0.37,0.284,True,True,True
53fcc24e-9942-46ab-ab1e-58cd1a5d357f,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,31a28173-ca6a-4d67-9360-2838c27e34b7,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,81.4,104.3,1.56,NH-275 (Bengaluru-Mandya),express_highway,0.08,0.23,0.154,True,True,True
f986175f-4239-404d-abb4-47f296b89240,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,90.6,115.3,2.04,NH-275 (Bengaluru-Mandya),express_highway,0.08,0.4,0.205,True,True,True
f3d5f3cc-af4f-4ab9-b08b-3590b25c8ce0,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,81.1,98.7,1.59,NH-275 (Bengaluru-Mandya),express_highway,0.13,0.29,0.192,True,True,True
0462fb98-be60-48f2-8bb1-df107afe0ffa,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,78.5,97.8,1.38,NH-275 (Bengaluru-Mandya),express_highway,0.2,0.1,0.163,True,True,True
e0ffd943-ad72-4a8f-b305-192f46a13b9e,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,82.2,102.5,1.83,NH-275 (Bengaluru-Mandya),express_highway,0.3,0.13,0.212,True,True,True
91775df0-a844-45b5-9f02-e4db1b287e4e,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,Apollo Hospitals Bangalore,Bengaluru,78.1,93.3,1.45,NH-275 (Bengaluru-Mandya),express_highway,0.11,0.26,0.175,True,True,True
eff2912f-369b-40c3-9393-2a254577dc48,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,75.1,93.3,1.26,NH-275 (Bengaluru-Mandya),express_highway,0.08,0.27,0.166,True,True,True
03e4cc4e-d0f4-4dc0-b673-2ad1e65b784e,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,85.6,110.8,1.93,NH-275 (Bengaluru-Mandya),express_highway,0.24,0.36,0.257,True,True,True
17397e1a-a768-46aa-9a00-4e913698d35a,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,85.6,112.0,1.52,NH-275 (Bengaluru-Mandya),express_highway,0.27,0.22,0.227,True,True,True
9910ed35-c185-4ff1-933d-e95bc3135276,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,77.3,103.1,1.73,NH-275 (Bengaluru-Mandya),express_highway,0.23,0.33,0.244,True,False,True
56992704-0151-4d99-8010-51a8c39afe32,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,82.3,109.0,1.49,NH-275 (Bengaluru-Mandya),express_highway,0.08,0.32,0.181,True,True,True
a58e2669-2a57-4869-9cf9-abf90fec9e4b,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,82.5,98.3,1.39,NH-275 (Bengaluru-Mandya),express_highway,0.26,0.15,0.202,True,True,True
091d72b2-e75e-4c70-b82d-450672ca6936,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,81.6,107.5,1.67,NH-275 (Bengaluru-Mandya),express_highway,0.21,0.39,0.254,True,True,True
5b5883dc-1714-441f-8cdd-9db3e5c69dc5,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,78.8,101.0,1.51,NH-275 (Bengaluru-Mandya),express_highway,0.06,0.16,0.125,True,True,True
e716bbfb-0f39-4be8-bf7e-60b82a4c1034,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,48.8,56.4,0.91,NH-275 (Mysuru-Mandya),express_highway,0.15,0.26,0.191,True,True,True
5e1563f2-5ddd-43aa-818d-239a1b010afc,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,77292609-8620-483b-a2b9-e7a1c72fd793,District Hospital Mangaluru,Mangaluru,235.9,333.2,7.08,SH/District Road (Mandya–Mangaluru),state_highway,0.33,0.16,0.233,True,True,True
f1d589f8-228f-4da9-a49e-0b3c2cb46c95,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,81.7,104.7,1.87,NH-275 (Bengaluru-Mandya),express_highway,0.21,0.32,0.233,True,True,True
480a94ef-a31e-41a0-a944-3224c81e45ae,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,80.2,92.8,1.5,NH-275 (Bengaluru-Mandya),express_highway,0.31,0.17,0.228,True,True,True
e52c0261-56e1-4de0-a6eb-390a96f3ef1f,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,81.7,105.7,1.57,NH-275 (Bengaluru-Mandya),express_highway,0.1,0.32,0.189,True,True,True
b436cf9f-7553-42af-9203-7be3e0afeaed,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,79.5,99.9,1.75,NH-275 (Bengaluru-Mandya),express_highway,0.33,0.25,0.26,True,True,True
ed0f5a9c-0106-4167-9d20-fbfdbc5a78b7,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,81.8,106.3,1.79,NH-275 (Bengaluru-Mandya),express_highway,0.09,0.32,0.185,True,True,True
a392adc5-198f-4fca-a492-b83060fd9e83,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,78.7,94.8,1.36,NH-275 (Bengaluru-Mandya),express_highway,0.2,0.2,0.193,True,True,True
ff48f93b-a0f4-4c29-a766-68b93688deb4,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,bb873a93-3bde-4136-a0f3-0c7b476f70af,Kasturba Medical College Manipal,Mangaluru,234.7,380.3,8.29,SH/District Road (Mandya–Mangaluru),state_highway,0.33,0.35,0.29,True,True,True
f5d51fe4-91cb-4d2e-bb5a-de4fd1a40940,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,Wenlock District Hospital,Mangaluru,236.7,349.2,7.88,SH/District Road (Mandya–Mangaluru),state_highway,0.34,0.37,0.3,True,True,True
f66e2285-81ce-46cf-bfc1-bf7d2679d9d0,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,219.7,311.3,7.69,SH/District Road (Mandya–Shivamogga),state_highway,0.16,0.36,0.225,True,True,True
1028ccc6-0583-4f7e-a9e7-63e9a8001296,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,245.2,410.6,8.04,SH/District Road (Mandya–Davanagere),state_highway,0.13,0.37,0.216,True,True,True
f4d9e4a9-3416-4a26-bda5-9975c26aeffb,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,90.9,123.8,2.85,SH/District Road (Mandya–Tumakuru),state_highway,0.16,0.26,0.195,True,True,True
d30cbe03-655e-4adc-b30d-d7c0e4cef9af,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,81.4,102.8,1.73,NH-275 (Bengaluru-Mandya),express_highway,0.11,0.34,0.199,True,True,True
cca8a61b-88bb-4c13-83b3-95fbcd4b6629,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,83.9,97.7,1.51,NH-275 (Bengaluru-Mandya),express_highway,0.11,0.2,0.157,True,True,True
844c0063-77b7-4230-8ecc-b4d6d4103849,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,80.5,97.1,1.4,NH-275 (Bengaluru-Mandya),express_highway,0.19,0.19,0.186,True,True,True
1e108410-4a4e-4a4f-813c-721edf02e9c5,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,82.5,108.6,1.91,NH-275 (Bengaluru-Mandya),express_highway,0.28,0.17,0.216,True,True,True
78b63837-e5c8-48c0-b91e-4a91a5cf46a7,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,43.4,57.8,1.05,NH-275 (Mysuru-Mandya),express_highway,0.22,0.29,0.228,True,True,True
8512a254-db28-4055-9757-e499395ef0bc,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,0147e730-a075-4a8a-bd7b-b1b7e82da23d,District Hospital Ballari,Ballari,287.7,446.5,8.7,SH/District Road (Mandya–Ballari),state_highway,0.08,0.22,0.151,True,True,True
3aec829d-0023-4dbb-823c-c545b86d5551,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,109.7,181.2,3.43,SH/District Road (Mandya–Hassan),state_highway,0.2,0.27,0.214,True,True,True
2a58a454-8999-4e26-8df7-088dcd065606,fa5fcf80-f2a4-43d4-b09a-cc66fcb5d90b,Bagalkot Medical Supplies,Mandya,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,12.0,19.5,0.39,SH/District Road (Mandya–Mandya),intra_city,0.32,0.35,0.286,True,True,True
a5d2980e-e1b1-4116-bbf7-a2a22a87e76f,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,fc379ba5-711c-44fd-8fd8-92740cbf1b1c,Apollo Hospitals Bangalore,Bengaluru,251.3,313.3,5.46,NH-48 (Bengaluru-Davanagere),express_highway,0.3,0.68,0.338,True,True,True
21406d4e-2ad2-4caa-9fb6-40515b3caa40,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,7aff3511-d078-448e-a99d-90bfc23f7d81,Manipal Hospitals Bangalore,Bengaluru,250.7,291.2,4.25,NH-48 (Bengaluru-Davanagere),express_highway,0.13,0.52,0.222,True,True,True
54754d9e-c30a-4e41-aaa5-f63241cf2b4a,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,6ebb1cd6-4336-4042-a427-21e6d887b651,Sakra World Hospital,Bengaluru,252.9,321.5,4.62,NH-48 (Bengaluru-Davanagere),express_highway,0.21,0.5,0.248,True,True,True
1663bc2d-6d43-4487-ab48-5e8435cffbb9,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,31a28173-ca6a-4d67-9360-2838c27e34b7,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,243.6,308.3,5.59,NH-48 (Bengaluru-Davanagere),express_highway,0.33,0.58,0.32,True,True,True
a6d59c48-45fb-42de-8ba0-33cbfe6e81c5,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,247.9,328.3,5.94,NH-48 (Bengaluru-Davanagere),express_highway,0.08,0.64,0.238,True,True,True
9db31187-c9ef-42e9-ad3a-35d26b5a7a30,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,248.5,323.5,4.38,NH-48 (Bengaluru-Davanagere),express_highway,0.21,0.61,0.281,True,True,True
0acbad8a-5ce1-4e54-9716-1375062a269c,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,240.5,278.7,4.18,NH-48 (Bengaluru-Davanagere),express_highway,0.16,0.77,0.309,True,True,True
ab2ac794-d239-44e0-994d-bfe4f6fc6c4e,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,243.6,303.6,4.32,NH-48 (Bengaluru-Davanagere),express_highway,0.3,0.53,0.293,True,True,True
c68cdd14-2ed4-4e6b-8b3f-7c2aae8729b9,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,Apollo Hospitals Bangalore,Bengaluru,253.1,313.4,4.3,NH-48 (Bengaluru-Davanagere),express_highway,0.18,0.67,0.287,True,True,True
d69af94f-be81-4f7f-9e89-817d5fd2aedf,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,246.2,326.1,5.47,NH-48 (Bengaluru-Davanagere),express_highway,0.32,0.62,0.328,True,True,True
ed4ab5ea-f80d-4089-ac02-b4ecd7f3b99c,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,249.6,316.6,5.14,NH-48 (Bengaluru-Davanagere),express_highway,0.21,0.51,0.251,True,True,True
b10cf161-aae7-4a61-ba6b-ebde4c0e98e2,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,246.2,286.3,4.52,NH-48 (Bengaluru-Davanagere),express_highway,0.15,0.68,0.278,True,True,True
13a296a7-ed28-41ca-812f-0d1f52e99c14,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,249.2,288.4,4.94,NH-48 (Bengaluru-Davanagere),express_highway,0.11,0.63,0.247,True,False,True
53fdf565-9c2f-45c1-b742-0f0570d272db,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,243.5,292.0,5.06,NH-48 (Bengaluru-Davanagere),express_highway,0.23,0.72,0.322,True,True,True
7df3e494-35a5-47a1-8f63-d63591e80c10,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,249.9,321.7,5.32,NH-48 (Bengaluru-Davanagere),express_highway,0.31,0.68,0.342,True,True,True
0c79ff49-0d1b-45b5-87a6-c542796d2c12,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,246.2,313.5,5.29,NH-48 (Bengaluru-Davanagere),express_highway,0.12,0.64,0.254,True,True,True
6f360194-06c3-400b-be92-5ff9bd12fb5d,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,242.8,290.8,4.23,NH-48 (Bengaluru-Davanagere),express_highway,0.14,0.55,0.235,True,True,True
